 59  11    3   5.6E-11   6.7E-11   6.1E-11   5.7E-11   6.1E-11   6.5E-11  
 60  11    6   2.7E-13   3.2E-13   2.5E-13   1.8E-13   1.5E-13   1.7E-13  
 61  11    5   1.5E-12   1.8E-12   1.7E-12   1.7E-12   2.2E-12   2.8E-12  
 62  11    8   2.2E-11   2.7E-11   2.3E-11   2.1E-11   2.1E-11   2.1E-11  
 63  11    7   5.4E-12   6.3E-12   5.2E-12   4.4E-12   4.6E-12   5.4E-12  
 64  11   10   2.1E-10   2.4E-10   2.1E-10   1.8E-10   1.7E-10   1.6E-10  
 65  11    9   2.7E-12   3.0E-12   2.2E-12   1.6E-12   1.0E-12   8.5E-13  
 66  12   11   7.9E-12   1.0E-11   9.8E-12   8.1E-12   5.8E-12   4.6E-12  
 67  14    2   5.0E-14   9.6E-14   1.4E-13   1.9E-13   2.9E-13   3.7E-13  
 68  14    1   2.6E-14   5.1E-14   8.1E-14   1.3E-13   2.5E-13   3.4E-13  
 69  14    4   2.4E-13   5.0E-13   8.8E-13   1.4E-12   2.6E-12   3.4E-12  
 70  14    3   1.5E-13   3.0E-13   4.2E-13   4.8E-13   5.5E-13   5.8E-13  
 71  14    6   1.1E-13   2.2E-13   3.5E-13   5.1E-13   8.9E-13   1.1E-12  
 72  14    5   1.6E-14   3.4E-14   6.2E-14   1.0E-13   2.1E-13   3.0E-13  
 73  14    8   1.3E-13   2.5E-13   3.4E-13   4.1E-13   5.7E-13   6.8E-13  
 74  14    7   4.4E-13   9.0E-13   1.5E-12   2.1E-12   3.6E-12   4.4E-12  
 75  14   10   1.1E-12   2.1E-12   3.0E-12   3.5E-12   4.4E-12   4.9E-12  
 76  14    9   2.0E-12   4.0E-12   6.5E-12   8.6E-12   1.3E-11   1.6E-11  
 77  14   12   7.9E-12   1.5E-11   2.3E-11   2.7E-11   3.4E-11   3.7E-11  
 78  14   11   1.5E-13   3.1E-13   4.6E-13   5.7E-13   8.0E-13   9.7E-13  
 79  13    2   9.5E-13   1.9E-12   2.9E-12   3.9E-12   6.1E-12   7.6E-12  
 80  13    1   2.5E-13   5.0E-13   7.4E-13   9.2E-13   1.3E-12   1.6E-12  
 81  13    4   3.2E-13   6.5E-13   1.0E-12   1.2E-12   1.6E-12   2.0E-12  
 82  13    3   5.3E-12   1.0E-11   1.6E-11   2.1E-11   2.9E-11   3.4E-11  
 83  13    6   2.4E-14   5.1E-14   8.8E-14   1.3E-13   2.6E-13   3.5E-13  
 84  13    5   3.6E-13   7.4E-13   1.2E-12   1.6E-12   2.4E-12   2.9E-12  
 85  13    8   2.0E-13   4.4E-13   8.3E-13   1.3E-12   2.5E-12   3.3E-12  
 86  13    7   1.2E-13   2.3E-13   3.2E-13   3.7E-13   4.9E-13   6.1E-13  
 87  13   10   1.2E-11   2.4E-11   3.6E-11   4.5E-11   5.8E-11   6.4E-11  
 88  13    9   2.1E-12   4.0E-12   5.8E-12   6.5E-12   7.6E-12   8.4E-12  
 89  13   12   3.8E-13   7.3E-13   1.0E-12   1.1E-12   1.2E-12   1.3E-12  
 90  13   11   4.4E-12   8.4E-12   1.2E-11   1.3E-11   1.5E-11   1.6E-11  
 91  14   13   8.5E-12   1.5E-11   1.7E-11   1.5E-11   1.1E-11   9.1E-12  
 92  16    2   2.2E-12   3.3E-12   4.1E-12   5.1E-12   7.7E-12   9.3E-12  
 93  16    1   3.7E-13   5.3E-13   5.8E-13   6.0E-13   7.8E-13   9.3E-13  
 94  16    4   1.0E-12   1.5E-12   1.6E-12   1.6E-12   1.7E-12   1.9E-12  
 95  16    3   4.1E-12   6.2E-12   8.0E-12   1.0E-11   1.5E-11   1.8E-11  
 96  16    6   5.6E-13   8.1E-13   8.5E-13   8.2E-13   9.1E-13   1.0E-12  
 97  16    5   3.3E-13   5.1E-13   6.8E-13   8.8E-13   1.4E-12   1.7E-12  
 98  16    8   6.0E-12   8.6E-12   9.6E-12   1.0E-11   1.2E-11   1.3E-11  
 99  16    7   3.4E-13   5.1E-13   5.3E-13   5.2E-13   5.9E-13   6.8E-13  
100  16   10   1.1E-11   1.6E-11   1.9E-11   2.3E-11   3.2E-11   3.7E-11  
101  16    9   1.5E-12   2.1E-12   2.2E-12   2.1E-12   2.2E-12   2.4E-12  
102  16   12   5.9E-12   8.4E-12   8.6E-12   8.2E-12   8.3E-12   8.7E-12  
103  16   11   6.6E-12   9.7E-12   1.1E-11   1.3E-11   1.5E-11   1.7E-11  
104  16   14   2.6E-12   3.6E-12   3.1E-12   2.4E-12   1.8E-12   1.6E-12  
105  16   13   3.0E-11   4.3E-11   4.8E-11   5.0E-11   5.3E-11   5.4E-11  
106  15    2   7.4E-14   1.0E-13   1.2E-13   1.4E-13   2.3E-13   2.9E-13  
107  15    1   2.2E-13   3.4E-13   4.5E-13   6.1E-13   9.9E-13   1.2E-12  
108  15    4   7.7E-13   1.1E-12   1.5E-12   2.0E-12   3.2E-12   4.0E-12  
109  15    3   6.7E-13   8.8E-13   7.8E-13   6.6E-13   6.1E-13   6.2E-13  
110  15    6   6.8E-14   9.8E-14   1.1E-13   1.4E-13   2.4E-13   3.1E-13  
111  15    5   1.2E-13   1.8E-13   2.1E-13   2.3E-13   3.2E-13   3.7E-13  
112  15    8   1.5E-13   2.1E-13   2.3E-13   2.6E-13   3.4E-13   3.7E-13  
113  15    7   3.8E-13   6.0E-13   9.2E-13   1.4E-12   2.4E-12   3.1E-12  
114  15   10   1.2E-12   1.8E-12   2.0E-12   2.1E-12   2.4E-12   2.5E-12  
115  15    9   1.7E-11   2.5E-11   3.0E-11   3.5E-11   4.5E-11   5.0E-11  
116  15   12   6.5E-12   9.9E-12   1.3E-11   1.7E-11   2.4E-11   2.8E-11  
117  15   11   3.1E-12   4.3E-12   4.2E-12   4.0E-12   4.1E-12   4.4E-12  
118  15   14   6.6E-11   9.5E-11   1.0E-10   1.0E-10   1.1E-10   1.1E-10  
119  15   13   2.8E-12   3.7E-12   3.2E-12   2.4E-12   1.6E-12   1.4E-12  
120  16   15   1.5E-11   1.9E-11   1.5E-11   1.0E-11   5.9E-12   4.3E-12  
121  18    2   5.5E-14   5.9E-14   5.0E-14   5.0E-14   7.2E-14   8.8E-14  
122  18    1   2.2E-14   2.4E-14   1.9E-14   1.6E-14   1.6E-14   1.7E-14  
123  18    4   2.6E-13   2.9E-13   2.6E-13   2.8E-13   4.3E-13   5.2E-13  
124  18    3   5.7E-14   5.6E-14   3.8E-14   3.1E-14   3.8E-14   4.7E-14  
125  18    6   1.8E-14   2.2E-14   2.3E-14   2.7E-14   4.2E-14   5.1E-14  
126  18    5   4.3E-14   4.6E-14   3.9E-14   3.9E-14   5.6E-14   6.6E-14  
127  18    8   3.1E-13   3.4E-13   2.9E-13   2.8E-13   3.6E-13   4.1E-13  
128  18    7   8.3E-14   9.1E-14   7.8E-14   8.2E-14   1.2E-13   1.5E-13  
129  18   10   4.3E-13   6.0E-13   7.6E-13   9.9E-13   1.5E-12   1.7E-12  
130  18    9   3.7E-13   4.5E-13   4.7E-13   5.3E-13   7.3E-13   8.3E-13  
131  18   12   6.7E-13   6.8E-13   5.1E-13   4.4E-13   5.2E-13   5.8E-13  
132  18   11   9.6E-13   1.1E-12   1.0E-12   1.0E-12   1.3E-12   1.5E-12  
133  18   14   5.7E-12   5.8E-12   4.3E-12   3.7E-12   4.1E-12   4.5E-12  
134  18   13   6.8E-12   7.8E-12   7.7E-12   8.6E-12   1.2E-11   1.4E-11  
135  18   16   1.7E-11   1.9E-11   1.7E-11   1.7E-11   1.8E-11   1.9E-11  
136  18   15   1.2E-12   1.2E-12   8.8E-13   7.6E-13   8.5E-13   9.3E-13  
137  17    2   1.3E-13   1.6E-13   1.7E-13   2.1E-13   3.5E-13   4.4E-13  
138  17    1   6.1E-13   8.1E-13   9.3E-13   1.2E-12   1.8E-12   2.1E-12  
139  17    4   1.9E-12   2.4E-12   2.8E-12   3.4E-12   4.9E-12   5.7E-12  
140  17    3   7.6E-13   9.9E-13   1.1E-12   1.4E-12   2.2E-12   2.7E-12  
141  17    6   1.2E-13   1.5E-13   1.6E-13   2.0E-13   3.2E-13   4.0E-13  
142  17    5   4.8E-14   6.2E-14   7.3E-14   9.3E-14   1.6E-13   1.9E-13  
143  17    8   4.2E-14   5.6E-14   7.6E-14   1.1E-13   2.2E-13   2.8E-13  
144  17    7   6.1E-13   7.9E-13   9.1E-13   1.1E-12   1.6E-12   1.8E-12  
145  17   10   6.6E-13   8.5E-13   9.5E-13   1.2E-12   1.8E-12   2.2E-12  
146  17    9   9.4E-12   1.3E-11   1.4E-11   1.7E-11   2.2E-11   2.5E-11  
147  17   12   4.9E-13   5.9E-13   6.0E-13   6.7E-13   9.0E-13   1.0E-12  
148  17   11   2.8E-13   3.6E-13   4.0E-13   4.7E-13   6.8E-13   7.9E-13  
149  17   14   8.1E-11   8.3E-11   5.9E-11   4.6E-11   4.1E-11   4.1E-11  
150  17   13   1.1E-11   1.3E-11   1.2E-11   1.1E-11   1.3E-11   1.4E-11  
151  17   16   2.3E-12   2.5E-12   1.8E-12   1.5E-12   1.5E-12   1.5E-12  
152  17   15   5.5E-12   7.0E-12   7.6E-12   8.3E-12   9.6E-12   9.9E-12  
153  18   17   1.2E-11   1.4E-11   1.2E-11   1.0E-11   7.7E-12   6.6E-12  
154  19    2   1.3E-13   1.5E-13   1.9E-13   2.7E-13   4.7E-13   5.7E-13  
155  19    1   3.6E-13   4.7E-13   6.2E-13   8.2E-13   1.3E-12   1.5E-12  
156  19    4   7.5E-13   1.1E-12   1.5E-12   1.9E-12   2.9E-12   3.3E-12  
157  19    3   1.2E-13   1.5E-13   2.2E-13   3.1E-13   5.5E-13   6.6E-13  
158  19    6   1.5E-13   2.1E-13   2.8E-13   3.6E-13   5.1E-13   5.5E-13  
159  19    5   5.8E-14   4.9E-14   4.3E-14   4.9E-14   7.6E-14   9.1E-14  
160  19    8   5.4E-13   6.9E-13   9.0E-13   1.2E-12   1.8E-12   2.1E-12  
161  19    7   2.5E-13   3.2E-13   4.2E-13   5.4E-13   7.9E-13   8.9E-13  
162  19   10   4.6E-13   5.8E-13   7.8E-13   1.0E-12   1.6E-12   1.9E-12  
163  19    9   1.8E-12   2.6E-12   3.5E-12   4.4E-12   6.3E-12   7.0E-12  
164  19   12   2.1E-12   2.9E-12   4.0E-12   5.0E-12   6.6E-12   7.0E-12  
165  19   11   6.5E-13   6.1E-13   5.9E-13   6.7E-13   9.4E-13   1.1E-12  
166  19   14   3.6E-12   5.3E-12   7.3E-12   9.3E-12   1.3E-11   1.4E-11  
167  19   13   7.8E-13   1.1E-12   1.5E-12   1.9E-12   2.7E-12   3.0E-12  
168  19   16   2.4E-12   3.6E-12   5.0E-12   6.1E-12   7.9E-12   8.3E-12  
169  19   15   3.1E-12   4.4E-12   5.7E-12   6.9E-12   8.7E-12   9.1E-12  
170  19   18   3.7E-13   7.5E-13   1.2E-12   1.5E-12   2.0E-12   2.1E-12  
171  19   17   9.0E-12   1.8E-11   2.8E-11   3.4E-11   4.0E-11   3.9E-11  
172  20    2   2.9E-14   2.7E-14   2.9E-14   3.8E-14   6.2E-14   7.3E-14  
173  20    1   5.1E-14   3.8E-14   3.0E-14   3.3E-14   5.0E-14   5.9E-14  
174  20    4   1.0E-13   7.6E-14   5.3E-14   4.9E-14   5.9E-14   6.5E-14  
175  20    3   1.4E-13   1.6E-13   1.7E-13   1.9E-13   2.9E-13   3.3E-13  
176  20    6   4.3E-14   3.0E-14   1.8E-14   1.6E-14   1.7E-14   1.8E-14  
177  20    5   1.6E-14   1.4E-14   1.4E-14   1.8E-14   2.8E-14   3.3E-14  
178  20    8   1.2E-13   1.1E-13   1.2E-13   1.4E-13   2.1E-13   2.3E-13  
179  20    7   2.1E-13   1.9E-13   2.0E-13   2.5E-13   3.7E-13   4.2E-13  
180  20   10   3.9E-13   5.1E-13   6.2E-13   7.9E-13   1.2E-12   1.4E-12  
181  20    9   1.1E-13   1.3E-13   1.8E-13   2.6E-13   4.2E-13   4.8E-13  
182  20   12   4.2E-13   4.0E-13   3.3E-13   3.1E-13   3.8E-13   4.2E-13  
183  20   11   2.3E-13   2.5E-13   3.0E-13   3.9E-13   5.5E-13   6.1E-13  
184  20   14   2.8E-13   4.2E-13   6.8E-13   9.6E-13   1.4E-12   1.6E-12  
185  20   13   7.9E-12   1.1E-11   1.5E-11   1.9E-11   2.6E-11   2.8E-11  
186  20   16   6.3E-12   9.1E-12   1.2E-11   1.6E-11   2.1E-11   2.3E-11  
187  20   15   4.0E-13   5.7E-13   7.4E-13   8.7E-13   1.1E-12   1.2E-12  
188  20   18   1.4E-11   2.8E-11   4.4E-11   5.5E-11   6.5E-11   6.5E-11  
189  20   17   5.6E-13   1.1E-12   1.7E-12   2.0E-12   2.4E-12   2.4E-12  
190  20   19   1.7E-11   1.2E-11   7.0E-12   5.2E-12   3.6E-12   2.9E-12  
!COLLISIONS BETWEEN
3 OH-oH2 from Offer et al. (1994) + Offer priv. comm.
!NUMBER OF COLL TRANS
190
!NUMBER OF COLL TEMPS
6
!COLL TEMPS
   15.0   30.0   60.0  100.0  200.0  300.0
!TRANS + UP + LOW + COLLRATES(cm^3 s^-1)
  1   2    1     2.3E-10   2.8E-10   3.2E-10   3.3E-10   3.3E-10   3.3E-10  
  2   4    2     5.2E-11   5.9E-11   6.9E-11   7.8E-11   9.1E-11   9.6E-11  
  3   4    1     5.0E-11   5.2E-11   5.4E-11   5.5E-11   5.7E-11   6.0E-11  
  4   3    2     5.1E-11   5.5E-11   5.9E-11   6.4E-11   7.5E-11   8.2E-11  
  5   3    1     6.3E-11   7.0E-11   8.2E-11   9.3E-11   1.1E-10   1.1E-10  
  6   4    3     1.7E-10   1.9E-10   2.0E-10   1.9E-10   1.8E-10   1.7E-10  
  7   6    2     3.4E-11   5.0E-11   5.9E-11   6.1E-11   6.3E-11   6.4E-11  
  8   6    1     4.4E-11   6.3E-11   7.3E-11   7.8E-11   8.5E-11   8.9E-11  
  9   6    4     6.5E-11   9.6E-11   1.1E-10   1.2E-10   1.1E-10   1.1E-10  
 10   6    3     2.5E-11   3.8E-11   4.3E-11   4.5E-11   4.6E-11   4.8E-11  
 11   5    2     4.9E-11   7.3E-11   9.0E-11   1.0E-10   1.1E-10   1.2E-10  
 12   5    1     3.1E-11   4.7E-11   5.8E-11   6.3E-11   6.6E-11   6.8E-11  
 13   5    4     3.3E-11   4.9E-11   5.6E-11   5.6E-11   5.6E-11   5.5E-11  
 14   5    3     3.9E-11   5.6E-11   6.3E-11   6.4E-11   6.1E-11   6.0E-11  
 15   6    5     8.8E-11   1.4E-10   1.7E-10   1.8E-10   1.8E-10   1.8E-10  
 16   8    2     4.9E-11   6.2E-11   5.9E-11   5.5E-11   5.5E-11   5.7E-11  
 17   8    1     3.5E-11   4.4E-11   4.1E-11   3.9E-11   3.9E-11   4.0E-11  
 18   8    4     6.5E-11   7.7E-11   6.5E-11   5.4E-11   4.5E-11   4.3E-11  
 19   8    3     5.3E-11   6.7E-11   6.2E-11   5.9E-11   6.2E-11   6.6E-11  
 20   8    6     5.4E-11   7.5E-11   8.6E-11   9.5E-11   1.1E-10   1.2E-10  
 21   8    5     1.8E-11   2.4E-11   2.4E-11   2.4E-11   2.7E-11   2.9E-11  
 22   7    2     3.5E-11   4.5E-11   4.4E-11   4.3E-11   4.3E-11   4.4E-11  
 23   7    1     3.3E-11   4.2E-11   4.1E-11   4.0E-11   4.3E-11   4.6E-11  
 24   7    4     1.2E-10   1.5E-10   1.4E-10   1.3E-10   1.2E-10   1.2E-10  
 25   7    3     3.9E-11   4.8E-11   4.2E-11   3.8E-11   3.5E-11   3.4E-11  
 26   7    6     2.9E-11   3.8E-11   3.8E-11   3.7E-11   4.1E-11   4.3E-11  
 27   7    5     5.3E-11   7.3E-11   8.5E-11   9.5E-11   1.1E-10   1.2E-10  
 28   8    7     8.3E-11   1.0E-10   9.0E-11   7.6E-11   6.2E-11   6.0E-11  
 29  10    2     2.0E-12   4.0E-12   6.3E-12   8.1E-12   1.1E-11   1.3E-11  
 30  10    1     1.3E-12   2.6E-12   3.8E-12   4.5E-12   5.3E-12   5.8E-12  
 31  10    4     9.7E-12   2.0E-11   3.4E-11   4.5E-11   6.1E-11   6.5E-11  
 32  10    3     6.1E-12   1.3E-11   2.0E-11   2.5E-11   3.2E-11   3.6E-11  
 33  10    6     1.3E-12   2.6E-12   3.9E-12   4.9E-12   6.7E-12   7.5E-12  
 34  10    5     1.1E-12   2.2E-12   3.4E-12   4.4E-12   6.6E-12   8.0E-12  
 35  10    8     1.6E-11   3.2E-11   4.5E-11   5.2E-11   5.9E-11   6.2E-11  
 36  10    7     2.6E-12   5.1E-12   7.7E-12   9.5E-12   1.3E-11   1.5E-11  
 37   9    2     3.0E-12   6.3E-12   1.0E-11   1.3E-11   1.6E-11   1.8E-11  
 38   9    1     5.5E-12   1.1E-11   1.7E-11   2.2E-11   2.9E-11   3.4E-11  
 39   9    4     1.3E-11   2.8E-11   4.3E-11   5.3E-11   6.7E-11   7.5E-11  
 40   9    3     1.1E-11   2.2E-11   3.8E-11   5.2E-11   7.0E-11   7.5E-11  
 41   9    6     1.4E-12   2.8E-12   4.2E-12   5.4E-12   8.0E-12   9.7E-12  
 42   9    5     1.3E-12   2.6E-12   3.9E-12   4.7E-12   6.3E-12   7.1E-12  
 43   9    8     3.5E-12   6.7E-12   9.2E-12   1.0E-11   1.2E-11   1.4E-11  
 44   9    7     6.6E-12   1.3E-11   1.8E-11   2.1E-11   2.3E-11   2.4E-11  
 45  10    9     4.1E-11   8.0E-11   1.1E-10   1.2E-10   1.1E-10   1.2E-10  
 46  12    2     9.8E-12   1.3E-11   1.4E-11   1.4E-11   1.6E-11   1.7E-11  
 47  12    1     1.3E-11   1.6E-11   1.6E-11   1.6E-11   1.9E-11   2.2E-11  
 48  12    4     4.0E-11   5.1E-11   5.0E-11   4.8E-11   5.0E-11   5.4E-11  
