   42   30   29   1.326E-04     1694.9466343     652.39
   43   30   28   5.785E-02     1698.1003669     652.39
   44   31   29   5.800E-02     1698.3178657     652.55
   45   32   31   1.413E-04     1807.5617101     739.30
   46   32   30   7.033E-02     1810.9329415     739.30
   47   33   31   7.049E-02     1811.1504403     739.47
   48   34   33   1.500E-04     1920.1029731     831.62
   49   34   32   8.447E-02     1923.6917033     831.62
   50   35   33   8.465E-02     1923.9092021     831.81
   51   36   35   1.587E-04     2032.5658099     929.35
   52   36   34   1.004E-01     2036.3720389     929.35
   53   37   35   1.006E-01     2036.5895377     929.55
   54   38   37   1.674E-04     2144.9456073    1032.49
   55   38   36   1.182E-01     2148.9693351    1032.49
   56   39   37   1.184E-01     2149.1868339    1032.69
   57   40   39   1.760E-04     2257.2377519    1141.02
   58   40   38   1.379E-01     2261.4789785    1141.02
   59   41   39   1.381E-01     2261.6964773    1141.24
!NUMBER OF COLL PARTNERS
2
!COLLISIONS BETWEEN
1 CN-He rates from Lique et al. 2010, J. Chem. Phys., 132, 024303; scaled by 1.37
!NUMBER OF COLLISIONAL TRANSITIONS
 820
!NUMBER OF TEMPERATURES
12
!TEMPERATURES
    5.0   10.0   15.0   20.0   30.0   50.0   75.0  100.0  150.0  200.0  250.0  300.0
!TRANS + UP + LOW + RATES [cm3 s-1]
   1    2    1 1.21e-11 9.10e-12 7.83e-12 7.23e-12 6.74e-12 6.59e-12 6.68e-12 6.78e-12 6.90e-12 6.98e-12 7.06e-12 7.13e-12 
   2    3    1 1.17e-11 8.99e-12 7.79e-12 7.20e-12 6.72e-12 6.59e-12 6.68e-12 6.78e-12 6.90e-12 6.98e-12 7.06e-12 7.13e-12 
   3    3    2 7.50e-12 9.44e-12 1.10e-11 1.24e-11 1.53e-11 2.02e-11 2.51e-11 2.88e-11 3.37e-11 3.69e-11 3.91e-11 4.09e-11 
   4    4    1 1.60e-11 1.71e-11 1.82e-11 1.91e-11 2.13e-11 2.53e-11 2.92e-11 3.22e-11 3.63e-11 3.89e-11 4.09e-11 4.24e-11 
   5    4    2 7.28e-12 7.73e-12 7.45e-12 7.19e-12 6.93e-12 6.82e-12 6.87e-12 6.93e-12 7.01e-12 7.08e-12 7.15e-12 7.20e-12 
   6    4    3 2.83e-12 2.87e-12 2.86e-12 2.91e-12 3.20e-12 4.04e-12 5.15e-12 6.12e-12 7.60e-12 8.61e-12 9.30e-12 9.82e-12 
   7    5    1 1.58e-11 1.71e-11 1.80e-11 1.91e-11 2.13e-11 2.53e-11 2.92e-11 3.22e-11 3.63e-11 3.89e-11 4.09e-11 4.24e-11 
   8    5    2 7.25e-13 7.23e-13 7.53e-13 8.17e-13 1.01e-12 1.49e-12 2.10e-12 2.64e-12 3.44e-12 3.99e-12 4.37e-12 4.66e-12 
   9    5    3 9.30e-12 9.85e-12 9.54e-12 9.28e-12 9.11e-12 9.37e-12 9.92e-12 1.04e-11 1.12e-11 1.17e-11 1.21e-11 1.24e-11 
  10    5    4 2.25e-12 3.06e-12 3.81e-12 4.56e-12 6.08e-12 9.11e-12 1.27e-11 1.58e-11 2.10e-11 2.50e-11 2.80e-11 3.03e-11 
  11    6    1 7.90e-13 9.02e-13 1.00e-12 1.10e-12 1.34e-12 1.84e-12 2.45e-12 2.95e-12 3.72e-12 4.24e-12 4.59e-12 4.84e-12 
  12    6    2 2.25e-11 2.30e-11 2.35e-11 2.42e-11 2.58e-11 2.90e-11 3.22e-11 3.47e-11 3.83e-11 4.04e-11 4.21e-11 4.33e-11 
  13    6    3 7.66e-12 7.99e-12 8.39e-12 8.89e-12 1.01e-11 1.27e-11 1.58e-11 1.87e-11 2.35e-11 2.71e-11 2.98e-11 3.18e-11 
  14    6    4 8.14e-12 9.30e-12 9.48e-12 9.47e-12 9.45e-12 9.73e-12 1.02e-11 1.07e-11 1.14e-11 1.19e-11 1.22e-11 1.25e-11 
  15    6    5 9.19e-13 1.11e-12 1.19e-12 1.26e-12 1.43e-12 1.95e-12 2.80e-12 3.70e-12 5.44e-12 6.93e-12 8.14e-12 9.14e-12 
  16    7    1 7.94e-13 9.03e-13 1.00e-12 1.11e-12 1.34e-12 1.84e-12 2.45e-12 2.95e-12 3.72e-12 4.24e-12 4.59e-12 4.84e-12 
  17    7    2 7.21e-13 8.35e-13 9.82e-13 1.16e-12 1.58e-12 2.57e-12 3.89e-12 5.15e-12 7.32e-12 9.00e-12 1.03e-11 1.14e-11 
  18    7    3 2.95e-11 3.02e-11 3.10e-11 3.20e-11 3.43e-11 3.91e-11 4.43e-11 4.84e-11 5.44e-11 5.85e-11 6.15e-11 6.39e-11 
  19    7    4 2.36e-13 3.14e-13 3.59e-13 4.06e-13 5.30e-13 8.87e-13 1.45e-12 2.05e-12 3.24e-12 4.25e-12 5.10e-12 5.78e-12 
  20    7    5 8.85e-12 1.01e-11 1.03e-11 1.03e-11 1.03e-11 1.08e-11 1.16e-11 1.23e-11 1.36e-11 1.45e-11 1.53e-11 1.58e-11 
  21    7    6 1.02e-12 1.43e-12 1.80e-12 2.16e-12 2.91e-12 4.44e-12 6.39e-12 8.29e-12 1.18e-11 1.48e-11 1.74e-11 1.95e-11 
  22    8    1 1.49e-12 1.63e-12 1.79e-12 1.98e-12 2.42e-12 3.43e-12 4.74e-12 5.98e-12 8.07e-12 9.69e-12 1.09e-11 1.19e-11 
  23    8    2 1.20e-12 1.29e-12 1.38e-12 1.48e-12 1.69e-12 2.17e-12 2.75e-12 3.22e-12 3.95e-12 4.43e-12 4.75e-12 4.99e-12 
  24    8    3 4.74e-13 5.22e-13 5.75e-13 6.38e-13 7.95e-13 1.20e-12 1.79e-12 2.42e-12 3.61e-12 4.62e-12 5.44e-12 6.09e-12 
  25    8    4 3.68e-11 3.73e-11 3.76e-11 3.81e-11 3.98e-11 4.36e-11 4.80e-11 5.15e-11 5.68e-11 6.04e-11 6.31e-11 6.53e-11 
  26    8    5 4.70e-12 4.82e-12 4.95e-12 5.14e-12 5.63e-12 6.89e-12 8.61e-12 1.04e-11 1.36e-11 1.64e-11 1.89e-11 2.09e-11 
  27    8    6 9.22e-12 1.00e-11 1.03e-11 1.04e-11 1.06e-11 1.11e-11 1.19e-11 1.26e-11 1.38e-11 1.48e-11 1.54e-11 1.61e-11 
  28    8    7 5.06e-13 5.87e-13 6.38e-13 6.80e-13 7.79e-13 1.05e-12 1.52e-12 2.08e-12 3.35e-12 4.66e-12 5.89e-12 7.02e-12 
  29    9    1 1.49e-12 1.63e-12 1.79e-12 1.98e-12 2.42e-12 3.43e-12 4.74e-12 5.98e-12 8.07e-12 9.69e-12 1.09e-11 1.19e-11 
  30    9    2 4.39e-14 5.56e-14 7.05e-14 8.92e-14 1.39e-13 2.84e-13 5.29e-13 8.09e-13 1.38e-12 1.89e-12 2.31e-12 2.66e-12 
  31    9    3 1.64e-12 1.76e-12 1.89e-12 2.02e-12 2.35e-12 3.09e-12 4.00e-12 4.85e-12 6.19e-12 7.16e-12 7.88e-12 8.43e-12 
  32    9    4 4.34e-13 4.81e-13 5.55e-13 6.48e-13 8.77e-13 1.48e-12 2.36e-12 3.33e-12 5.25e-12 7.00e-12 8.51e-12 9.82e-12 
  33    9    5 4.11e-11 4.17e-11 4.19e-11 4.26e-11 4.45e-11 4.90e-11 5.42e-11 5.86e-11 6.52e-11 6.98e-11 7.35e-11 7.64e-11 
  34    9    6 1.25e-13 1.67e-13 1.99e-13 2.30e-13 2.99e-13 4.97e-13 8.35e-13 1.25e-12 2.19e-12 3.17e-12 4.10e-12 4.96e-12 
  35    9    7 9.58e-12 1.05e-11 1.08e-11 1.09e-11 1.11e-11 1.17e-11 1.26e-11 1.35e-11 1.50e-11 1.63e-11 1.72e-11 1.82e-11 
  36    9    8 6.44e-13 8.95e-13 1.11e-12 1.33e-12 1.76e-12 2.64e-12 3.74e-12 4.84e-12 6.95e-12 8.94e-12 1.08e-11 1.24e-11 
  37   10    1 1.12e-13 1.26e-13 1.45e-13 1.68e-13 2.30e-13 3.96e-13 6.61e-13 9.56e-13 1.54e-12 2.05e-12 2.47e-12 2.81e-12 
  38   10    2 2.23e-12 2.38e-12 2.54e-12 2.72e-12 3.17e-12 4.18e-12 5.47e-12 6.68e-12 8.69e-12 1.02e-11 1.14e-11 1.24e-11 
  39   10    3 9.44e-13 1.02e-12 1.11e-12 1.21e-12 1.46e-12 2.10e-12 3.05e-12 4.03e-12 5.96e-12 7.68e-12 9.17e-12 1.04e-11 
  40   10    4 2.21e-12 2.31e-12 2.42e-12 2.55e-12 2.86e-12 3.57e-12 4.45e-12 5.26e-12 6.54e-12 7.47e-12 8.16e-12 8.68e-12 
  41   10    5 3.42e-13 3.65e-13 3.91e-13 4.24e-13 5.07e-13 7.32e-13 1.10e-12 1.54e-12 2.53e-12 3.52e-12 4.47e-12 5.31e-12 
  42   10    6 4.55e-11 4.66e-11 4.69e-11 4.74e-11 4.90e-11 5.30e-11 5.77e-11 6.15e-11 6.75e-11 7.19e-11 7.51e-11 7.79e-11 
  43   10    7 3.16e-12 3.25e-12 3.33e-12 3.43e-12 3.70e-12 4.37e-12 5.31e-12 6.30e-12 8.28e-12 1.02e-11 1.19e-11 1.35e-11 
  44   10    8 1.04e-11 1.11e-11 1.14e-11 1.15e-11 1.18e-11 1.23e-11 1.31e-11 1.39e-11 1.54e-11 1.65e-11 1.76e-11 1.84e-11 
  45   10    9 3.43e-13 3.92e-13 4.30e-13 4.60e-13 5.23e-13 6.82e-13 9.48e-13 1.28e-12 2.08e-12 2.98e-12 3.95e-12 4.90e-12 
  46   11    1 1.12e-13 1.26e-13 1.45e-13 1.68e-13 2.30e-13 3.96e-13 6.61e-13 9.56e-13 1.54e-12 2.05e-12 2.47e-12 2.81e-12 
  47   11    2 8.10e-14 9.51e-14 1.13e-13 1.35e-13 1.93e-13 3.59e-13 6.44e-13 9.80e-13 1.71e-12 2.42e-12 3.06e-12 3.63e-12 
  48   11    3 3.12e-12 3.32e-12 3.54e-12 3.80e-12 4.44e-12 5.93e-12 7.87e-12 9.73e-12 1.29e-11 1.54e-11 1.75e-11 1.91e-11 
  49   11    4 2.95e-14 3.63e-14 4.49e-14 5.59e-14 8.57e-14 1.80e-13 3.63e-13 6.05e-13 1.20e-12 1.84e-12 2.46e-12 3.03e-12 
  50   11    5 2.54e-12 2.64e-12 2.76e-12 2.91e-12 3.28e-12 4.11e-12 5.19e-12 6.19e-12 7.87e-12 9.15e-12 1.02e-11 1.10e-11 
  51   11    6 3.05e-13 3.37e-13 3.83e-13 4.36e-13 5.68e-13 9.09e-13 1.43e-12 2.02e-12 3.29e-12 4.55e-12 5.75e-12 6.86e-12 
  52   11    7 4.86e-11 4.96e-11 4.99e-11 5.04e-11 5.22e-11 5.64e-11 6.15e-11 6.59e-11 7.25e-11 7.73e-11 8.13e-11 8.44e-11 
  53   11    8 8.54e-14 1.14e-13 1.39e-13 1.61e-13 2.08e-13 3.28e-13 5.30e-13 7.82e-13 1.41e-12 2.13e-12 2.90e-12 3.66e-12 
  54   11    9 1.07e-11 1.14e-11 1.17e-11 1.18e-11 1.21e-11 1.26e-11 1.35e-11 1.43e-11 1.60e-11 1.75e-11 1.86e-11 1.97e-11 
  55   11   10 4.69e-13 6.49e-13 7.99e-13 9.45e-13 1.23e-12 1.79e-12 2.50e-12 3.18e-12 4.52e-12 5.81e-12 7.02e-12 8.17e-12 
  56   12    1 1.64e-13 1.82e-13 2.04e-13 2.32e-13 3.03e-13 4.96e-13 8.09e-13 1.17e-12 1.93e-12 2.64e-12 3.28e-12 3.84e-12 
  57   12    2 1.99e-13 2.12e-13 2.31e-13 2.58e-13 3.25e-13 5.07e-13 7.87e-13 1.09e-12 1.68e-12 2.19e-12 2.60e-12 2.94e-12 
  58   12    3 8.58e-14 9.30e-14 1.03e-13 1.18e-13 1.56e-13 2.73e-13 4.82e-13 7.50e-13 1.38e-12 2.05e-12 2.68e-12 3.25e-12 
  59   12    4 4.10e-12 4.29e-12 4.49e-12 4.77e-12 5.41e-12 6.91e-12 8.84e-12 1.07e-11 1.38e-11 1.63e-11 1.82e-11 1.98e-11 
  60   12    5 7.06e-13 7.45e-13 7.91e-13 8.50e-13 9.96e-13 1.37e-12 1.93e-12 2.54e-12 3.83e-12 5.10e-12 6.28e-12 7.39e-12 
  61   12    6 3.18e-12 3.25e-12 3.33e-12 3.47e-12 3.81e-12 4.63e-12 5.68e-12 6.65e-12 8.28e-12 9.52e-12 1.05e-11 1.13e-11 
  62   12    7 2.80e-13 2.88e-13 3.02e-13 3.21e-13 3.72e-13 5.08e-13 7.32e-13 1.01e-12 1.67e-12 2.42e-12 3.21e-12 3.99e-12 
  63   12    8 5.12e-11 5.23e-11 5.26e-11 5.33e-11 5.51e-11 5.93e-11 6.42e-11 6.82e-11 7.45e-11 7.91e-11 8.27e-11 8.57e-11 
  64   12    9 2.31e-12 2.35e-12 2.40e-12 2.46e-12 2.64e-12 3.07e-12 3.66e-12 4.28e-12 5.51e-12 6.71e-12 7.86e-12 8.96e-12 
  65   12   10 1.20e-11 1.21e-11 1.23e-11 1.24e-11 1.26e-11 1.32e-11 1.41e-11 1.49e-11 1.64e-11 1.78e-11 1.90e-11 1.99e-11 
  66   12   11 2.79e-13 2.91e-13 3.12e-13 3.32e-13 3.76e-13 4.84e-13 6.57e-13 8.66e-13 1.38e-12 1.98e-12 2.65e-12 3.36e-12 
  67   13    1 1.61e-13 1.82e-13 2.04e-13 2.31e-13 3.03e-13 4.96e-13 8.09e-13 1.17e-12 1.93e-12 2.64e-12 3.28e-12 3.84e-12 
  68   13    2 5.74e-15 7.06e-15 8.95e-15 1.16e-14 1.94e-14 4.82e-14 1.12e-13 2.05e-13 4.54e-13 7.43e-13 1.04e-12 1.31e-12 
  69   13    3 2.75e-13 2.96e-13 3.25e-13 3.63e-13 4.62e-13 7.31e-13 1.16e-12 1.64e-12 2.61e-12 3.48e-12 4.24e-12 4.88e-12 
  70   13    4 5.59e-14 6.34e-14 7.34e-14 8.65e-14 1.22e-13 2.27e-13 4.18e-13 6.65e-13 1.27e-12 1.93e-12 2.60e-12 3.22e-12 
  71   13    5 4.67e-12 4.95e-12 5.21e-12 5.52e-12 6.28e-12 8.05e-12 1.04e-11 1.25e-11 1.64e-11 1.94e-11 2.19e-11 2.39e-11 
  72   13    6 2.71e-14 3.06e-14 3.62e-14 4.33e-14 6.23e-14 1.21e-13 2.36e-13 3.93e-13 8.20e-13 1.34e-12 1.91e-12 2.49e-12 
  73   13    7 3.39e-12 3.48e-12 3.59e-12 3.74e-12 4.13e-12 5.01e-12 6.18e-12 7.27e-12 9.13e-12 1.06e-11 1.18e-11 1.28e-11 
  74   13    8 2.76e-13 2.81e-13 3.07e-13 3.42e-13 4.30e-13 6.52e-13 9.86e-13 1.36e-12 2.17e-12 3.02e-12 3.87e-12 4.67e-12 
  75   13    9 5.26e-11 5.41e-11 5.45e-11 5.53e-11 5.72e-11 6.18e-11 6.68e-11 7.10e-11 7.77e-11 8.27e-11 8.66e-11 8.99e-11 
  76   13   10 7.77e-14 8.79e-14 1.04e-13 1.21e-13 1.54e-13 2.38e-13 3.73e-13 5.40e-13 9.47e-13 1.43e-12 1.99e-12 2.58e-12 
  77   13   11 1.20e-11 1.23e-11 1.25e-11 1.26e-11 1.29e-11 1.34e-11 1.43e-11 1.52e-11 1.69e-11 1.83e-11 1.97e-11 2.08e-11 
  78   13   12 3.68e-13 5.07e-13 6.20e-13 7.28e-13 9.35e-13 1.33e-12 1.82e-12 2.30e-12 3.21e-12 4.09e-12 4.90e-12 5.70e-12 
  79   14    1 1.60e-14 1.78e-14 2.04e-14 2.42e-14 3.51e-14 7.19e-14 1.48e-13 2.51e-13 5.19e-13 8.22e-13 1.12e-12 1.41e-12 
  80   14    2 2.55e-13 2.72e-13 2.96e-13 3.28e-13 4.10e-13 6.24e-13 9.59e-13 1.33e-12 2.10e-12 2.83e-12 3.46e-12 4.02e-12 
  81   14    3 1.18e-13 1.27e-13 1.39e-13 1.57e-13 2.02e-13 3.29e-13 5.48e-13 8.20e-13 1.46e-12 2.15e-12 2.81e-12 3.46e-12 
  82   14    4 4.30e-13 4.40e-13 4.66e-13 5.06e-13 6.12e-13 9.00e-13 1.35e-12 1.84e-12 2.83e-12 3.70e-12 4.45e-12 5.07e-12 
  83   14    5 7.84e-14 8.10e-14 8.68e-14 9.55e-14 1.20e-13 1.94e-13 3.29e-13 5.08e-13 9.71e-13 1.52e-12 2.12e-12 2.71e-12 
  84   14    6 5.72e-12 5.87e-12 6.12e-12 6.44e-12 7.21e-12 9.02e-12 1.13e-11 1.35e-11 1.72e-11 2.02e-11 2.27e-11 2.46e-11 
  85   14    7 5.72e-13 5.87e-13 6.16e-13 6.56e-13 7.54e-13 9.99e-13 1.36e-12 1.75e-12 2.58e-12 3.43e-12 4.28e-12 5.08e-12 
  86   14    8 4.11e-12 4.07e-12 4.13e-12 4.25e-12 4.60e-12 5.49e-12 6.64e-12 7.71e-12 9.52e-12 1.10e-11 1.21e-11 1.31e-11 
  87   14    9 2.40e-13 2.38e-13 2.45e-13 2.57e-13 2.92e-13 3.85e-13 5.37e-13 7.17e-13 1.15e-12 1.67e-12 2.24e-12 2.86e-12 
  88   14   10 5.42e-11 5.48e-11 5.53e-11 5.62e-11 5.83e-11 6.31e-11 6.83e-11 7.25e-11 7.91e-11 8.39e-11 8.77e-11 9.09e-11 
  89   14   11 1.76e-12 1.76e-12 1.79e-12 1.83e-12 1.97e-12 2.28e-12 2.69e-12 3.12e-12 3.95e-12 4.75e-12 5.55e-12 6.30e-12 
  90   14   12 1.35e-11 1.32e-11 1.31e-11 1.31e-11 1.33e-11 1.38e-11 1.48e-11 1.56e-11 1.74e-11 1.87e-11 1.99e-11 2.12e-11 
  91   14   13 2.43e-13 2.35e-13 2.45e-13 2.57e-13 2.88e-13 3.68e-13 4.92e-13 6.38e-13 9.86e-13 1.39e-12 1.86e-12 2.36e-12 
  92   15    1 1.53e-14 1.75e-14 2.04e-14 2.42e-14 3.51e-14 7.19e-14 1.48e-13 2.51e-13 5.19e-13 8.22e-13 1.12e-12 1.41e-12 
  93   15    2 9.47e-15 1.11e-14 1.32e-14 1.58e-14 2.36e-14 4.95e-14 1.03e-13 1.79e-13 3.85e-13 6.34e-13 8.95e-13 1.15e-12 
  94   15    3 3.48e-13 3.83e-13 4.21e-13 4.67e-13 5.87e-13 9.03e-13 1.41e-12 1.97e-12 3.17e-12 4.33e-12 5.38e-12 6.31e-12 
  95   15    4 4.89e-15 5.62e-15 6.79e-15 8.44e-15 1.35e-14 3.27e-14 7.80e-14 1.50e-13 3.74e-13 6.79e-13 1.03e-12 1.39e-12 
  96   15    5 4.80e-13 5.08e-13 5.42e-13 5.90e-13 7.17e-13 1.06e-12 1.60e-12 2.20e-12 3.43e-12 4.55e-12 5.53e-12 6.38e-12 
  97   15    6 4.89e-14 5.21e-14 5.85e-14 6.71e-14 9.02e-14 1.58e-13 2.80e-13 4.40e-13 8.42e-13 1.31e-12 1.82e-12 2.32e-12 
  98   15    7 6.00e-12 6.33e-12 6.63e-12 7.00e-12 7.87e-12 9.85e-12 1.24e-11 1.48e-11 1.90e-11 2.24e-11 2.51e-11 2.73e-11 
  99   15    8 2.77e-14 2.86e-14 3.24e-14 3.74e-14 5.14e-14 9.28e-14 1.71e-13 2.76e-13 5.64e-13 9.35e-13 1.36e-12 1.83e-12 
 100   15    9 4.14e-12 4.22e-12 4.30e-12 4.45e-12 4.84e-12 5.78e-12 7.00e-12 8.14e-12 1.01e-11 1.17e-11 1.30e-11 1.41e-11 
 101   15   10 2.64e-13 2.49e-13 2.61e-13 2.86e-13 3.50e-13 5.10e-13 7.47e-13 1.01e-12 1.57e-12 2.15e-12 2.73e-12 3.31e-12 
 102   15   11 5.40e-11 5.56e-11 5.64e-11 5.75e-11 5.98e-11 6.49e-11 7.02e-11 7.47e-11 8.14e-11 8.65e-11 9.06e-11 9.39e-11 
 103   15   12 7.65e-14 7.54e-14 8.51e-14 9.69e-14 1.23e-13 1.84e-13 2.84e-13 4.02e-13 6.87e-13 1.03e-12 1.42e-12 1.84e-12 
 104   15   13 1.32e-11 1.32e-11 1.32e-11 1.32e-11 1.34e-11 1.41e-11 1.49e-11 1.58e-11 1.76e-11 1.91e-11 2.05e-11 2.16e-11 
 105   15   14 2.96e-13 4.10e-13 5.03e-13 5.87e-13 7.49e-13 1.05e-12 1.42e-12 1.76e-12 2.43e-12 3.06e-12 3.65e-12 4.22e-12 
 106   16    1 1.78e-14 2.05e-14 2.35e-14 2.73e-14 3.77e-14 7.00e-14 1.33e-13 2.19e-13 4.41e-13 7.00e-13 9.69e-13 1.23e-12 
 107   16    2 2.80e-14 3.13e-14 3.50e-14 3.99e-14 5.37e-14 9.76e-14 1.83e-13 2.96e-13 5.81e-13 8.94e-13 1.20e-12 1.48e-12 
 108   16    3 1.28e-14 1.43e-14 1.63e-14 1.89e-14 2.62e-14 5.21e-14 1.08e-13 1.93e-13 4.41e-13 7.68e-13 1.13e-12 1.50e-12 
 109   16    4 4.58e-13 5.06e-13 5.49e-13 6.04e-13 7.36e-13 1.08e-12 1.61e-12 2.21e-12 3.43e-12 4.59e-12 5.64e-12 6.57e-12 
 110   16    5 8.98e-14 9.96e-14 1.09e-13 1.21e-13 1.52e-13 2.35e-13 3.77e-13 5.55e-13 9.89e-13 1.49e-12 2.01e-12 2.53e-12 
 111   16    6 6.27e-13 6.69e-13 7.06e-13 7.57e-13 8.94e-13 1.26e-12 1.82e-12 2.45e-12 3.68e-12 4.81e-12 5.79e-12 6.63e-12 
 112   16    7 6.72e-14 7.23e-14 7.71e-14 8.36e-14 1.02e-13 1.54e-13 2.47e-13 3.69e-13 6.84e-13 1.08e-12 1.53e-12 2.02e-12 
 113   16    8 6.39e-12 6.89e-12 7.24e-12 7.64e-12 8.55e-12 1.06e-11 1.32e-11 1.56e-11 1.97e-11 2.31e-11 2.57e-11 2.80e-11 
 114   16    9 4.24e-13 4.58e-13 4.85e-13 5.16e-13 5.92e-13 7.72e-13 1.03e-12 1.30e-12 1.87e-12 2.46e-12 3.05e-12 3.62e-12 
 115   16   10 4.43e-12 4.62e-12 4.71e-12 4.86e-12 5.25e-12 6.20e-12 7.42e-12 8.55e-12 1.05e-11 1.21e-11 1.34e-11 1.45e-11 
 116   16   11 1.83e-13 1.93e-13 1.99e-13 2.10e-13 2.36e-13 3.07e-13 4.18e-13 5.49e-13 8.55e-13 1.22e-12 1.63e-12 2.06e-12 
 117   16   12 5.04e-11 5.36e-11 5.49e-11 5.63e-11 5.92e-11 6.46e-11 7.05e-11 7.51e-11 8.21e-11 8.72e-11 9.11e-11 9.45e-11 
 118   16   13 1.19e-12 1.27e-12 1.32e-12 1.37e-12 1.49e-12 1.75e-12 2.06e-12 2.38e-12 2.99e-12 3.58e-12 4.14e-12 4.67e-12 
 119   16   14 1.34e-11 1.38e-11 1.37e-11 1.38e-11 1.39e-11 1.46e-11 1.54e-11 1.64e-11 1.80e-11 1.95e-11 2.09e-11 2.21e-11 
 120   16   15 1.72e-13 1.82e-13 1.91e-13 2.04e-13 2.30e-13 2.91e-13 3.85e-13 4.96e-13 7.51e-13 1.05e-12 1.38e-12 1.74e-12 
 121   17    1 1.80e-14 2.06e-14 2.36e-14 2.73e-14 3.77e-14 7.01e-14 1.33e-13 2.19e-13 4.41e-13 7.00e-13 9.70e-13 1.23e-12 
 122   17    2 7.73e-16 9.56e-16 1.19e-15 1.53e-15 2.65e-15 7.45e-15 2.08e-14 4.47e-14 1.28e-13 2.51e-13 4.02e-13 5.66e-13 
 123   17    3 4.04e-14 4.49e-14 5.01e-14 5.72e-14 7.75e-14 1.42e-13 2.71e-13 4.45e-13 8.95e-13 1.41e-12 1.93e-12 2.43e-12 
